;; 奻
;a 妍
juz 嗍
jvk 唦
jvm 嗨
jvx 啵
jwb 喧
jwg 唳
jwl 嚀
jxb 嘯
jxg 吷
jxk 囑
jxl 唰
jxm 呢
jxx 啜
jyb 哪
jyy 呡
jyz 咈
jza 嗤
jzh 嘰
jzo 唆
jzs 唉
jzz 呦
kai 題
kak 量
kal 曬
kao 逿
kar 昜
kav 旦
kbb 曉
kbd 時
kbv 里
kbw 曀
kce 最
kcg 奜
kck 剕
kcs 斐
kct 悲
kcv 旺
kcy 翡
kea 曄
kej 暵
kek 暯
kel 暪
ket 曣
kev 早
kew 曚
kfi 敤
kfk 暷
kfl 暕
kfr 夥
kfv 果
kgb 晇
kge 曞
kgg 昃
kgk 晻
kgr 鷐
kgw 輝
kgy 耀
khd 旽
khe 暱
khi 蠽
khm 晟
khx 煚
kie 異
kig 畎
kik 畾
kim 畋
kin 甽
kio 界
kip 畈
kir 略
kis 甿
kit 思
kiu 畔
kiw 畹
kix 畷
kiy 男
kja 冔
kjj 暺
kjm 氅
kka 暘
kko 晃
kks 暻
kkv 昌
kkw 疊
kla 暟
klc 勗
kld 映
kle 晪
klk 曙
klo 黺
klv 冒
kma 斃
kmb 昳
kmg 獘
kmh 戥
kmj 鄨
knb 晲
knl 晌
knq 鑿
kns 曒
kog 光
kol 尚
koo 暰
kos 暀
koy 昐
koz 暡
kpa 暖
kpw 曖
kqg 猒
kqv 明
krh 昂
kri 晷
krm 昴
krs 暩
ksj 景
ksm 暆
ksz 昡
kuc 叢
kuk 黹
kum 曦
kur 暽
kuu 對
kvl 敝
kvv 濷
kvx 沀
kwa 瓽
kwh 牚
kwk 當
kwl 常
kwr 嘗
kws 裳
kww 暉
kxa 暌
kxb 暇
kxm 昵
ky; 嬲
kyd 昭
kym 昅
kyn 曊
kyz 昲
kzi 昢
kzo 晙
kzu 顯
kzz 曏
lar 還
lau 凱
lax 睫
lbo 睦
lbz 瞌
lci 睛
lck 刞
lcn 雎
lcy 助
ldg 央
ldh 戙
ldj 迥
ldo 內
ldu 岡
ldz 禸
lea 瞱
lej 矔
lew 矇
lfj 瞟
lfk 瞫
lfo 睞
lfv 矐
lgb 睚
lgd 狊
lgk 瞭
lhd 盹
lhm 眓
lia 幅
lib 幬
lic 帳
lie 幙
lig 幁
lih 帴
lii 帖
lik 帽
lim 幯
lin 帕
lio 帨
lip 帢
liq 帆
lir 幨
lis 幢
lit 幮
liu 帡
liw 帎
lix 幃
liy 帊
liz 幓
lja 瞶
ljd 睏
lji 瞣
ljj 矂
ljk 剮
ljy 翢
lkb 署
lkc 罵
lke 置
lkf 罧
lkg 罽
lkh 罭
lki 罩
lkj 罥
lkk 罪
lkl 買
lkn 眾
lko 睄
lkp 罛
lkr 蜀
lku 瞨
lkx 罻
lky 罠
lkz 羅
ll; 鸚
lla 岍
llb 崁
llc 崝
lld 嶊
lle 嵌
llf 崧
llh 岈
lli 巘
llj 巖
llk 嶪
lll 崗
llo 嶺
llq 嵐
lls 嵩
llu 嶸
llx 峎
lly 岌
llz 峻
lmb 眣
lmd 睋
lme 睡
lmf 瞅
lml 矄
lnb 瞍
lnj 睥
lnl 巂
lnw 矏
loc 賰
lod 財
loe 購
lof 賻
log 賑
loh 賤
loi 貼
lok 則
lol 嬰
lom 貶
lop 販
lor 贍
los 賠
lou 賺
low 貯
lox 贐
loz 貽
lpe 瞃
lpl 睔
lpq 睮
lpv 睬
lpw 瞬
lrg 瞻
lrh 睧
lrl 矎
lro 覹
lrs 眳
lry 眴
lsk 瞳
lso 睟
lsz 眩
lua 眹
lue 黰
lug 默
luh 黖
lui 點
luo 黔
lup 黭
lur 黟
luy 睇
luz 黲
lwc 瞎
lwe 髒
lwf 髆
lwg 髓
lwi 骴
lwk 體
lwl 髑
lwn 髀
lwo 骱
lwq 骰
lws 骯
lwt 髍
lwu 髊
lww 眈
lwx 骳
lxa 瞪
lxb 睩
lxc 瞰
lxm 瞲
lxx 矙
lyd 眧
lys 櫱
lyy 眠
lzi 鼎
lzs 眸
lzz 眑
m;x 笯
mah 矩
mai 笴
mal 矲
mam 矮
man 雉
mao 矬
mar 鴙
max 箑
may 矧
mbe 牯
mbg 犡
mbh 牼
mbk 朱
mbl 制
mbr 先
mbs 犒
mbt 犥
mbu 犧
mbw 籉
mbx 籌
mbz 篕
mcc 篲
mci 簀
mck 甥
mcm 甡
mda 拜
mdh 鵝
mdm 掱
mdo 掰
mdp 搿
mdr 籀
meb 郵
mee 垂
mef 簙
meg 箬
mek 重
men 臿
meo 簳
mer 舞
met 乖
mev 升
mex 簸
mfb 稜
mfc 積
mfe 穫
mfg 稽
mfh 秷
mfi 穢
mfm 種
mfn 穆
mfo 稅
mfp 稱
mfr 移
mfs 稿
mfu 秋
mfv 籗
mfw 稼
mfx 秉
mfy 秀
mfz 私
mgj 喬
mgo 筴
mgq 篴
mha 箴
mhb 箌
mhe 氁
mhf 毢
mhg 篋
mhk 篚
mhm 籃
mhu 毯
mhx 毽
mie 甜
mig 籧
mik 刮
mim 竹
min 憩
mir 舐
miu 舕
mix 歸
mja 簣
mjd 笝
mje 箇
mjh 簂
mjl 篔
mke 篳
mkg 馣
mki 笛
mkj 馧
mko 筲
mkq 箾
mkr 复
mks 製
mkt 馝
mkw 簹
mkx 馜
mlb 睾
mlh 篾
mlj 簻
mlk 血
mlu 勳
mlx 衄
mlz 籮
mme 箠
mmf 筣
mmj 簉
mmn 瀪
mmr 簃
mmv 筳
mmy 篩
mmz 笫
mna 籅
mnd 符
mni 筱
mnj 箄
mnk 篁
mnm 筰
mnn 簰
mno 篦
mnr 篠
mns 籩
mnx 篌
mod 筌
moh 籤
moi 簁
mom 篽
moo 簭
mop 笅
mos 笒
mpa 答
mpd 篪
mph 籛
mpl 籲
mpm 籦
mpz 籙
mqu 籐
mrc 篷
mrj 穨
mrl 劗
mrm 兟
mrz 篘
msj 篙
msk 簑
mso 筊
msq 笐
msr 鷑
msw 篣
msx 筤
msz 籬
mtg 簾
muq 箭
muw 簩
mux 筷
mve 篊
mvf 簿
mvk 篞
mvp 籓
mvr 筄
mvz 箈
mwl 篇
mwo 箜
mwr 鴔
mwv 乏
mww 篧
mxa 篜
mxf 籣
mxl 筩
mxo 節
mxs 簢
myb 氬
myc 氰
myd 乞
myf 氥
myg 頧
myh 氫
myk 刉
myo 篨
myr 鴭
mys 氦
myt 篛
myu 氧
myx 氯
myy 笢
myz 笰
mzb 缸
mze 罐
mzf 缽
mzi 罅
mzp 缿
mzr 箹
mzu 缾
mzv 系
mzx 缺
mzz 籪
nae 侀
nah 倵
nak 便
nal 儷
nar 例
nau 伻
naw 優
nax 倢
nbf 輿
nbk 舅
nbl 興
nbm 佬
nbr 兒
nbs 傲
nbv 仕
nbw 儓
nbz 鼠
nci 債
nck 僵
ncw 軉
ncy 躬
ndg 順
ndj 倳
ndt 怤
ndv 俅
nea 供
nee 僨
neg 偌
nel 值
nem 備
nep 儰
nev 什
new 儚
ney 翱
nez 偞
nfb 傅
nff 僸
nfj 價
nfk 傳
nfr 鵂
nfu 烋
nfv 休
nga 倚
ngd 佑
ngk 俺
ngm 儮
ngo 俠
nhd 伅
nhj 傴
nhr 僭
nia 佧
nii 雋
nik 俶
nin 雙
nir 條
nis 讎
niu 焦
nix 隻
nja 魎
njb 魅
njc 偮
njd 佪
njg 魃
njh 魆
njj 儼
njk 魈
njl 魍
njs 魑
njt 魁
njy 俋
njz 魕
nkg 皋
nkj 僂
nkm 皓
nkn 灥
nko 俏
nkp 皈
nks 皎
nku 僕
nky 傝
nla 儇
nlc 俱
nle 倎
nlg 臭
nlk 鼻
nlm 緜
nlp 奧
nlq 傰
nlt 息
nlz 儸
nmd 俄
nmr 儹
nmu 僽
nmy 仡
nna 齉
nnb 倪
nno 傻
nnz 齆
nob 偫
nod 佺
noe 黌
nog 俙
nol 佡
non 价
noo 學
nor 觷
not 斞
nov 仈
noz 伀
npa 佮
npb 粵
npf 僁
npl 倫
npq 偷
npv 俀
npw 僾
npz 傒
nqa 佩
nqm 俇
nqv 仴
nrf 鎥
nrh 低
nri 偺
nrj 像
nrk 你
nrp 佫
nrs 傺
nry 侚
nsf 儭
nsk 億
nso 佼
nsv 信
nsw 停
nsx 俍
nsz 侅
ntd 佽
ntm 侂
ntn 俯
ntr 偝
ntx 傭
nua 併
nuf 僔
nug 嶴
nul 僧
num 儀
nuw 僗
nwa 儐
nwl 偏
nwm 僱
nwo 倥
nws 邊
nww 伔
nxb 假
nxe 牒
nxh 牋
nxj 僻
nxl 俑
nxn 牌
nxp 版
nxs 牓
nxu 儘
nxv 們
nxw 侵
nxz 倔
nyd 仞
nyt 怹
nyy 僇
nyz 佛
nzb 鼯
nzc 鼱
nzg 鼣
nzh 鼴
nzj 儠
nzl 鼳
nzp 鼷
nzr 鼨
nzs 似
nzw 鼵
oab 衎
obb 街
obj 衙
odk 汆
odl 肏
oeo 衖
oeq 衚
ofh 弒
ofs 術
ofx 閷
ohk 韱
oib 待
oie 德
oif 徠
oig 徛
oih 徑
oij 徊
oik 得
oil 徂
oim 復
oin 徼
oio 從
oip 循
oiq 役
oir 徇
ois 往
oiu 徉
oiw 徖
oix 很
oiy 彶
oiz 後
oje 谼
ojg 谹
ojo 谽
ojw 谾
ojx 豃
ojy 豂
old 衕
olm 徵
oln 衢
omb 衝
omn 雓
omr 鵨
omt 斜
omy 禦
ooc 爺
ooi 慫
ooo 傘
oor 爹
ooy 爸
opf 殺
opg 希
opk 刈
opo 爻
opz 兇
org 衡
osz 禽
ouy 糴
owa 瓴
owm 倉
owv 令
owy 翎
oxa 餖
oxb 饒
oxc 餌
oxd 衛
oxe 饃
oxf 餔
oxh 饇
oxj 饋
oxk 餵
oxl 餇
oxm 飾
oxn 餉
oxo 餘
oxp 飯
oxq 飢
oxr 飽
oxs 衾
oxt 飶
oxu 餅
oxw 館
oxx 餟
oxy 飼
oxz 饑
oyl 盆
oym 攽
oyr 鳻
oyu 炃
oyz 弚
ozy 翁
p;v 釹
pal 侖
pao 鑈
paq 俞
pau 鋄
pax 鶢
pba 銬
pbd 銢
pbu 鐽
pbv 釷
pbx 鑄
pcc 鏏
pci 錶
pcj 鑩
pcy 鍥
pde 盾
pdg 須
pdi 遞
pdl 斶
pdp 質
pdr 欣
pdv 銶
pdx 反
pea 錯
pee 鐷
peh 鑶
pen 鑊
pep 鎝
peq 鏾
per 鑝
pes 鋩
pev 針
pew 鎍
pey 鍣
pez 鍱
pfk 鏈
pfo 錸
pft 悉
pfv 鑐
pga 錡
pgb 銙
pge 錛
pgi 瓥
pgk 鐐
pgv 鉐
pgx 鈸
pha 鍼
phd 鈍
phi 鏚
phj 鏂
phl 鉔
phm 錢
phr 鐕
pia 鉲
pih 鐬
pii 錹
pik 鐪
pil 钀
pim 鏬
pja 鐀
pje 錮
pjf 樖
pji 敆
pjo 劍
pjv 釦
pjz 鋘
pke 鏎
pkj 鏤
pkl 鏝
pko 銷
pku 鑆
pkv 鈤
pkw 钂
pla 鎧
plb 鐸
plg 瞂
pll 鏙
pln 钁
plu 鋼
plv 鉬
plx 爵
plz 鑼
pmb 銖
pmd 鋨
pme 錘
pml 鉓
pmt 懖
pmv 鋌
pmz 鋂
pnb 鎪
pnj 錍
pnm 銋
pno 鎞
pnx 鍭
pod 銓
pof 鎩
poh 鑯
poj 銳
poo 鋊
pos 鈐
pox 鋡
poy 鈖
poz 鈆
ppa 銗
ppe 鍎
ppf 鐇
ppj 鑰
ppw 鑀
pqb 貆
pqd 鉛
pqe 貓
pqh 貙
pqk 愈
pqn 貌
pqp 貐
pqr 豹
pqs 褩
pqv 鈅
pqw 貁
pqx 墾
pqz 貀
prh 錉
prm 鉚
prn 錎
prp 鋒
prz 鎢
psj 鑲
psk 鏡
psl 鈰
pso 鉸
psq 鈧
psr 瓟
psu 鏟
psw 鎊
psz 銃
ptd 鈄
pte 鍍
ptg 鐮
pua 鉼
puc 鎂
puk 鐠
pur 鏻
puw 鐒
puy 銻
puz 鎙
pva 爰
pvd 銂
pvk 鐋
pvl 覓
pvm 爲
pvn 舀
pvp 鎃
pvr 銚
pvw 受
pvx 爭
pvy 乳
pvz 乿
pwa 鑌
pwb 錝
pwg 鋐
pwl 鑏
pwo 鎔
pwt 愛
pww 鍕
pxa 鐙
pxb 鍵
pxf 鑭
pxg 鈌
pxl 辭
pxp 釵
pxv 鍆
pxx 鎟
pyb 舡
pyd 釔
pye 艨
pyg 舿
pyh 艦
pyi 艣
pyk 艄
pyl 舢
pym 艇
pyn 艘
pyo 艙
pyp 艀
pyq 般
pyr 鵃
pys 航
pyu 艏
pyw 舵
pyx 艉
pyy 舠
pzd 錙
pzg 雞
pzh 鐖
pzj 鑞
pzm 錄
pzo 鋑
pzr 鏘
pzs 鉾
pzv 釓
pzz 奚
qaj 脰
qar 鳳
qbb 膮
qbd 朊
qbu 膨
qbv 肚
qbz 胠
qci 膆
qcm 腠
qdn 凰
qdv 脙
qea 腊
qeb 腜
qee 膹
qeh 臟
qek 膜
qel 朠
qen 臒
qes 膵
qet 臙
qew 脖
qfj 腰
qfk 膞
qfo 膝
qfv 臛
qgb 胯
qgd 胰
qgi 胚
qgk 腌
qgo 脥
qgx 胈
qhd 肫
qia 颲
qic 飋
qig 飉
qih 臄
qii 颭
qik 臚
qil 颶
qim 颳
qin 颼
qip 颩
qir 颮
qix 颾
qiy 飂
qiz 颱
qjh 膕
qjj 臊
qka 腸
qki 腮
qkj 膢
qkk 膿
qkl 腢
qko 胱
qkw 膛
qle 腆
qll 臞
qlr 臅
qma 獮
qmb 狟
qmd 狾
qme 獲
qmf 獺
qmg 獗
qmh 狨
qmi 獿
qmj 玁
qmk 腹
qml 獨
qmm 獅
qmn 猴
qmo 狳
qmp 狐
qmq 犰
qmr 狗
qmt 獷
qmu 狄
qmv 猀
qmw 狩
qmx 狠
qmy 犯
qmz 獵
qnb 腴
qnd 胕
qnj 脾
qoj 腳
qoo 朡
qop 胗
qos 肣
qox 腍
qpf 膰
qpj 臉
qpl 膾
qpq 腧
qpv 脬
qqv 朋
qqy 肒
qra 脂
qrg 膽
qrh 胝
qro 胸
qrp 胳
qse 雘
qsj 膻
qsk 朣
qsn 腋
qso 脺
qsq 肮
qsr 鴅
qss 鸑
qsu 腤
qsv 丹
qsw 膀
qsz 胲
qtn 腑
qtx 臕
qua 朕
quc 騰
quo 膉
qur 膦
quu 膳
qvo 膌
qvr 朓
qwa 臏
qwe 臗
qwo 腔
qwr 腕
qxb 腱
qxe 峱
qxm 腛
qxo 腿
qxx 腏
qyd 肊
qyg 頄
qyj 膙
qyr 鳩
qyu 馗
qyy 膠
qyz 胇
qzi 朏
qzm 腞
qzn 腦
qzo 朘
qzs 胎
qzz 膷
rae 駂
rag 頃
rai 魺
ral 鱺
ram 穎
rau 熲
raz 顈
rbd 魱
rbo 鯪
rbr 鰭
rbx 鯃
rbz 魼
rce 鯫
rci 鰿
rcj 鱷
rdv 鯄
rdz 胤
ree 鰳
rek 鰽
rel 鱴
rez 鰈
rfj 鰾
rfk 鰱
rfo 鯠
rfv 鱈
rgd 鮪
rge 鱱
rgi 魾
rgo 詹
rgs 然
rgu 鱖
rha 印
rhd 魨
rhm 卯
rhx 鰹
ria 鮛
rih 鰬
rik 鱸
rir 觺
rjd 鮂
rjj 鱢
rka 鯷
rki 鰓
rkl 鰻
rko 鮹
rkr 鯤
rkv 魯
rky 鰨
rla 鱞
rlb 鯛
rle 觾
rlf 觫
rlg 觭
rlj 觶
rll 觸
rlm 蟹
rln 觬
rlp 觚
rlr 觼
rlt 斛
rlu 觲
rlx 觖
rly 解
rlz 觓
rmb 鮢
rmh 魠
rmi 鮓
rmj 鱎
rmk 鰒
rmm 繇
rna 鱮
rnb 鯢
rnd 鮒
rnk 鰉
rnr 鰷
rnu 燄
rnx 鯸
rol 敻
rom 鮽
rox 鯰
roy 魵
rpa 鮯
rpc 逢
rpd 魬
rpf 鱕
rpi 咎
rpl 鱠
rpm 逄
rpq 処
rpt 冬
rra 鮨
rrg 鮠
rri 鯦
rrj 鮸
rrm 毞
rrn 皆
rrp 鮥
rrr 夠
rrs 逸
rrt 毖
rru 粊
rrz 郺
rsa 豋
rsb 祭
rse 頯
rsi 外
rsk 鱆
rsm 遙
rsn 毈
rsp 孵
rsq 魧
rsu 炙
rsv 久
rsw 夤
rti 螽
rtx 鱇
rtz 鮅
ruf 鱒
ruj 鮵
rur 鱗
ruu 鱔
rvr 鮡
rwb 鯇
rwo 鰫
rxb 鱘
rxm 煞
rxo 鯽
rxr 兜
rxw 鯞
rxy 鱍
rya 匐
ryb 勻
rye 匒
ryf 匍
ryg 匎
ryl 鄮
rym 匋
ryn 匑
ryo 勿
ryp 劉
ryq 勼
ryu 匊
ryy 鰼
ryz 勾
rzc 鷌
rzd 鯔
rze 鶀
rzk 鵿
rzl 島
rzm 鶳
rzn 鵻
rzo 鵌
rzp 鷈
rzq 鳧
rzr 芻
rzs 裊
rzw 鴥
rzx 鴃
rzy 鳦
rzz 鄒
sbl 讀
sbo 誣
sbq 褻
sbu 譆
sbx 語
scc 讘
sce 諏
sci 請
scu 褭
scv 主
scx 譿
sdk 劑
sdl 齎
sdu 齌
sea 譁
sef 辣
seg 諾
sek 謨
sel 講
sem 竷
sen 護
sep 瓣
ser 贛
ses 辯
set 讌
seu 辨
sev 計
sew 誖
sey 辦
sez 諜
sfj 諲
sfk 譚
sfo 誺
sgb 誇
sgd 譇
sgn 謜
sgx 詙
sha 諴
shd 訰
shj 謳
shm 誠
shn 巟
shr 譖
shs 試
sht 忘
sia 龑
sic 聾
sie 龔
sik 螤
sil 讞
sim 謼
sin 斔
sir 鸗
sja 顫
sjc 諿
sje 襄
sji 衷
sjj 膏
sjk 就
sjw 亮
sjz 誤
ska 諟
skb 裏
skg 鷲
ski 謂
skj 韻
skn 韹
sko 謖
skv 誻
skw 讜
sky 韶
slb 調
slk 髜
sma 旆
smb 誅
sme 旗
smf 諉
smg 訞
smh 託
smj 譑
smk 旓
smm 族
smn 旟
smo 旍
smp 旂
smq 旃
sms 旒
smu 旞
smv 旐
smx 旋
smy 遊
snb 裒
snc 謝
snf 褒
snj 褢
snk 諻
snl 亹
soa 斌
sod 詮
sof 雜
sog 產
soh 讖
son 斖
soo 交
sor 鳼
sov 六
sox 斕
spa 諼
spf 譒
spj 譣
spl 論
spq 諭
spz 謑
sqg 頏
sqk 臝
sql 贏
sqr 鸁
squ 羸
sra 詣
srg 譫
srl 裔
srp 詻
srr 諧
sry 詢
srz 謅
ssg 諺
ssj 讓
sso 詨
ssu 諳
ssw 謗
ssx 誏
ssz 該
ste 謶
stg 譧
stm 謐
str 諮
sua 誁
suf 新
sug 毅
sui 站
suj 部
sul 商
sum 議
suo 談
suq 颯
sur 鴗
suy 翊
suz 竣
svd 詶
svr 誂
svz 率
swb 諠
swm 詫
swp 讅
swr 詑
sww 諢
swy 謆
sxa 證
sxc 譀
sxf 讕
sxk 剆
sxl 誦
sxm 謘
sya 詞
syd 訊
sym 放
syo 於
syp 讔
syq 熟
syt 詡
sze 棄
szh 譏
szi 詘
szj 袬
szk 鄐
szl 离
szm 亥
szn 甕
szw 牽
taj 痘
tbx 痦
tcy 瘛
tda 凄
tdb 凌
tdc 憑
tdf 凍
tdg 冹
tdj 凅
tdk 冰
tdl 腐
tdm 冼
tdn 准
tdo 冷
tdr 姿
tds 凜
tdz 冶
tea 疶
tee 瘔
tei 蠯
tej 瘽
teo 癲
tfc 黀
tfe 黂
tfj 癩
tfk 靡
tfm 摩
tfn 魔
tfu 糜
tfv 癗
tga 廈
tgc 廳
tgd 痍
tge 席
tgg 庵
tgh 庢
tgi 店
tgk 廠
tgl 廁
tgn 府
tgp 廥
tgq 瘃
tgs 廊
tgt 廘
tgu 廉
tgv 庣
tgx 康
tgz 廱
thd 痙
tid 痁
tih 瘧
tii 疵
tiv 痋
tjd 痐
tje 痼
tjj 癌
tjl 瘸
tki 瘰
tko 痟
tle 痶
tlk 瘝
tmc 癪
tmf 痢
tmi 痄
tml 痸
tmx 癤
tmy 疙
tmz 痗
tnb 瘦
tnl 瘜
tnn 應
tnp 癟
tod 痊
tom 癥
too 痤
top 疹
tow 瘡
tpk 癒
tpl 癐
tpy 瘢
trg 癚
trk 冀
trm 癡
tro 瘓
trp 疼
try 瘤
tsk 瘴
tsm 瘯
tso 瘁
tsu 瘖
tsz 痎
tus 癢
tuw 癆
tuz 瘚
tvk 痧
tvo 瘠
txa 廌
txc 麠
txe 麒
txf 麜
txg 麎
txh 麙
txl 痛
txm 麇
txn 麝
txr 麔
txs 瘙
txt 麤
txu 麟
txx 慶
tya 痾
tym 痂
typ 癮
tyr 癃
tyy 瘳
tyz 疿
tzl 癵
tzo 痠
tzt 惢
tzy 癰
u;x 怓
uag 送
uai 夔
uaj 愊
uak 普
ual 怲
uan 道
uao 益
uaq 前
uaw 懮
uax 悽
uaz 逆
ubb 憢
ubg 頖
ubi 齤
ubm 拳
ubp 叛
ubr 恆
ubx 悟
uby 卷
ucb 差
ucc 懾
uce 羵
ucf 羺
ucg 美
uck 羯
ucl 羰
ucm 義
uco 羚
ucp 羷
ucq 羖
ucs 養
uct 恙
ucu 善
ucv 羨
ucw 羦
ucx 羞
ucy 翔
uec 愖
uel 慎
uem 懂
ues 慌
uez 惵
ufa 粳
ufc 精
ufh 糮
ufi 粘
ufk 糧
ufm 敉
ufn 粕
ufo 粉
ufp 粄
ufq 粣
ufr 粅
uft 料
ufu 糕
ufv 懦
ufx 糔
ufy 籽
ufz 纇
ugb 惰
ugj 愐
ugk 憭
ugo 慡
ugq 墯
ugs 類
uhd 忳
uhg 愜
uhj 憾
uhk 愝
uhm 怴
uhr 憯
uhx 慳
uid 怗
uih 懅
uik 悼
uiv 丫
uja 憒
ujd 悃
ujh 慖
ujj 憚
ujo 慍
uki 怞
ukj 慺
ukl 慢
uko 悄
ukw 戃
uky 翦
ula 愷
ulb 惆
ull 懼
uln 戄
ulo 惻
ulu 惘
umb 怢
umf 悸
umj 憍
umk 愎
unh 馘
unl 恦
uns 憿
uoa 炳
uod 恮
uoe 煤
uog 煩
uoh 炬
uoj 悅
uok 爆
uom 炸
uon 煌
uoo 烯
uop 燰
uoq 烿
uor 烙
uos 炕
uot 煻
uou 炎
uov 烑
uox 燈
uoy 炤
upa 恰
upl 惀
upp 懫
upq 愉
upv 惍
upz 慀
ura 恉
urg 憺
url 懈
urm 鄰
urp 恪
urs 恀
usi 忭
usk 憧
usl 懷
uso 恔
usu 燮
usz 慉
uti 惦
utx 慷
utz 怭
uua 恲
uui 煔
uul 憎
uuo 惔
uur 憐
uus 懩
uuw 榮
uwg 悷
uwj 營
uwk 慏
uwl 惼
uwo 悾
uws 褮
uww 忱
uxb 憳
uxh 慨
uxl 悀
uxm 怩
uxp 怪
uxx 惙
uyi 弟
uym 剃
uys 惤
uyy 慴
uyz 怫
uzn 惱
uzo 悛
uzs 怡
uzy 慣
uzz 慈
v;v 汝
vag 添
vak 溍
vao 濔
var 洌
vau 泙
vaw 瀀
vax 淒
vaz 溼
vba 洘
vbd 污
vbl 瀆
vbn 浾
vbo 淩
vbq 瀔
vbs 滶
vbu 澎
vbx 濤
vbz 法
vcb 灩
vcc 灄
vcm 湊
vcv 汪
vcy 潔
vdn 州
vea 洪
vee 潮
veg 漭
veh 灆
vei 淽
vek 漕
vel 滿
vem 漧
ven 濩
ver 濍
ves 淓
vet 瀳
vev 汁
vew 滯
vex 灡
vey 渤
vfe 灞
vfo 漆
vfv 沐
vgb 涯
vge 渀
vgh 漘
vgi 洊
vgj 湎
vgk 淹
vgm 瀝
vgn 源
vgo 漺
vgq 瀦
vgv 沰
vgx 沷
vha 減
vhd 涇
vhj 漚
vhl 灠
vhm 淺
vhr 潛
vhv 洍
via 濬
vib 渱
vid 沾
vim 滹
vix 瀣
vja 潰
vje 涸
vjh 漍
vjj 澡
vjl 溳
vjo 溫
vjz 洖
vke 滭
vkj 漊
vkl 漫
vko 消
vks 澋
vkv 汨
vkw 漟
vla 溦
vlb 澤
vle 淟
vlh 濺
vlm 澂
vln 潀
vlq 漰
vlz 濎
vma 湃
vmb 洗
vmd 涐
vme 潕
vmf 湫
vmj 潪
vmk 漡
vmm 瀿
vmo 潻
vms 裟
vmt 溗
vmx 瀄
vmz 海
vnb 淣
vng 溴
vnm 澔
vno 灚
vnp 溣
vnr 滌
vns 激
vnu 澳
vog 淆
voj 涗
voo 浴
vop 沴
vov 汃
vox 淰
voz 滃
vpa 洽
vpf 潘
vpg 鸂
vpj 渰
vpl 淪
vpo 瀲
vpq 渝
vpv 淨
vpz 溪
vqd 沿
vqg 漪
vqs 浵
vrn 淊
vro 洶
vrp 洛
vrv 漁
vrz 湚
vse 灨
vsf 瀙
vsl 瀤
vsm 游
vsn 液
vsw 滂
vsz 流
vte 渡
vtf 灖
vtk 瀍
vtr 澬
vua 洴
vuj 浺
vuk 潽
vul 潧
vum 湉
vuo 溢
vuq 湔
vur 潾
vuw 瀅
vuy 涕
vuz 滋
vvd 洲
vwa 演
vwg 淚
vwi 漃
vwj 滬
vwk 溟
vwl 濘
vwm 滵
vwn 瀉
vwp 瀋
vww 沈
vxa 澄
vxe 涺
vxj 澼
vxl 涌
vxm 泥
vxn 灁
vxo 澱
vxp 汊
vxs 潣
vxu 濜
vxw 浸
vxx 澦
vxy 潑
vxz 淈
vya 瀰
vyd 沼
vyg 瀡
vyo 梁
vys 涊
vyt 溺
vyy 汜
vza 滍
vzd 淄
vzi 泏
vzm 淥
vzo 浚
vzs 灣
vzy 灉
vzz 滲
w;g 頞
w;r 鴳
w;v 安
waj 富
wak 賓
wan 寡
wao 戭
wax 寁
wbd 完
wbl 賨
wci 害
wcl 憲
wcm 寶
wdg 顁
wek 寞
wel 寬
weo 賽
wey 翩
wfv 宋
wga 寄
wgk 寮
wgv 宕
whm 宬
whv 宦
wid 寊
wik 寂
wjo 豁
wka 寔
wki 宙
wkj 寠
wkl 寓
wko 宵
wla 寰
wmg 宎
wmj 啟
wmk 扉
wml 扁
wmm 肇
wmn 顧
wms 房
wmt 戽
wmy 扇
wna 宿
wni 寯
wnx 寑
wob 空
woc 窷
woe 窴
wog 突
woh 穿
wok 窶
wom 窖
won 窗
woo 容
wop 竊
woq 究
wor 穸
wos 窔
wou 窯
wov 窪
wox 窟
woy 穹
woz 窈
wpf 審
wpm 寪
wps 寙
wpv 寀
wri 寇
wrp 客
wrs 察
wsa 福
wsc 禊
wsf 禫
wsh 祴
wsj 祝
wsk 神
wsl 視
wsm 祩
wsn 祔
wso 祄
wsp 祈
wsq 祋
wsr 祇
wss 禳
wst 祕
wsu 祥
wsv 祧
wsw 禈
wsx 祲
wsz 祿
wt; 袽
wta 衧
wtb 袪
wtc 裱
wte 襪
wtg 袚
wth 襤
wtj 裀
wtl 寧
wtn 褓
wto 裕
wtp 褫
wtr 袧
wts 襯
wtt 褲
wtu 袢
wtw 褊
wtx 被
wty 初
wtz 寍
wuw 邃
wvx 寖
wwb 冠
wwe 冪
wwf 運
wwg 冢
wwk 冥
wwl 鼏
wwn 鶴
wwo 罕
wwq 冗
wwr 冤
wwu 冞
wyt 悹
wyv 官
wyy 寥
wza 寎
wzn 寱
wzx 寢
wzy 實
xai 閜
xau 鄧
xav 閂
xba 衋
xbd 慰
xbn 肅
xbo 闚
xbu 盡
xbw 帚
xbx 遐
xbz 闔
xcv 閏
xda 韎
xdb 韥
xdc 韔
xde 韘
xdg 韍
xdj 韞
xdl 韣
xdn 韟
xdp 韜
xds 褽
xdx 韖
xel 闐
xeo 殿
xev 丑
xfj 闉
xfv 閑
xgk 閹
xhg 臩
xhj 閾
xia 皯
xig 頗
xih 燛
xir 皰
xis 疏
xiv 閩
xja 闠
